x-axis,1,2
second,Volt,Volt
-51.0000E-03,-39.1175E-03,+41.1275E-03
-50.8700E-03,-39.1175E-03,+41.1275E-03
-50.7400E-03,-39.1175E-03,+41.1275E-03
-50.6100E-03,-39.1175E-03,+41.1275E-03
-50.4800E-03,-39.1175E-03,+38.8701E-03
-50.3500E-03,-39.1175E-03,+38.6149E-03
-50.2200E-03,-39.1175E-03,+39.6741E-03
-50.0900E-03,-39.1175E-03,+38.6149E-03
-49.9600E-03,-39.1175E-03,+41.1275E-03
-49.8300E-03,-39.1175E-03,+41.1275E-03
-49.7000E-03,-39.1175E-03,+40.9729E-03
-49.5700E-03,-39.1175E-03,+41.1275E-03
-49.4400E-03,-39.1175E-03,+41.1275E-03
-49.3100E-03,-37.9656E-03,+41.1275E-03
-49.1800E-03,-36.6049E-03,+41.1275E-03
-49.0500E-03,-38.7696E-03,+41.1275E-03
-48.9200E-03,-36.6590E-03,+41.1275E-03
-48.7900E-03,-36.6049E-03,+41.1275E-03
-48.6600E-03,-36.6049E-03,+41.1275E-03
-48.5300E-03,-36.6049E-03,+41.1275E-03
-48.4000E-03,-36.6049E-03,+41.1275E-03
-48.2700E-03,-36.6049E-03,+41.5759E-03
-48.1400E-03,-36.6049E-03,+41.1275E-03
-48.0100E-03,-36.6049E-03,+41.4831E-03
-47.8800E-03,-36.6049E-03,+43.6401E-03
-47.7500E-03,-36.6049E-03,+43.6401E-03
-47.6200E-03,-36.6049E-03,+41.1275E-03
-47.4900E-03,-36.6049E-03,+41.1275E-03
-47.3600E-03,-36.6049E-03,+41.1275E-03
-47.2300E-03,-36.6049E-03,+41.1275E-03
-47.1000E-03,-34.7495E-03,+41.1275E-03
-46.9700E-03,-36.6049E-03,+38.6149E-03
-46.8400E-03,-34.0923E-03,+41.1275E-03
-46.7100E-03,-34.0923E-03,+38.6149E-03
-46.5800E-03,-34.0923E-03,+41.1275E-03
-46.4500E-03,-34.0923E-03,+41.1275E-03
-46.3200E-03,-34.0923E-03,+38.6149E-03
-46.1900E-03,-34.0923E-03,+41.1275E-03
-46.0600E-03,-34.0923E-03,+41.1275E-03
-45.9300E-03,-34.0923E-03,+41.1275E-03
-45.8000E-03,-34.0923E-03,+41.1275E-03
-45.6700E-03,-34.0923E-03,+41.1275E-03
-45.5400E-03,-34.0923E-03,+41.1275E-03
-45.4100E-03,-34.0923E-03,+41.1275E-03
-45.2800E-03,-34.0923E-03,+41.1275E-03
-45.1500E-03,-34.0923E-03,+41.1275E-03
-45.0200E-03,-36.6049E-03,+41.1275E-03
