x-axis,1,2
second,Volt,Volt
-35.0000E-03,,
-34.8700E-03,-4.4315E-03,+148.8940E-03
-34.7400E-03,-4.2236E-03,+150.1000E-03
-34.6100E-03,-4.6024E-03,+156.3853E-03
-34.4800E-03,-4.5552E-03,+156.3853E-03
-34.3500E-03,-4.5954E-03,+148.8476E-03
-34.2200E-03,-4.4331E-03,+150.3088E-03
-34.0900E-03,-4.4331E-03,+149.1027E-03
-33.9600E-03,-4.4331E-03,+156.3853E-03
-33.8300E-03,-4.4331E-03,+148.8476E-03
-33.7000E-03,-4.4331E-03,+148.8476E-03
-33.5700E-03,-4.5854E-03,+151.8163E-03
-33.4400E-03,-4.6256E-03,+148.8476E-03
-33.3100E-03,-4.4331E-03,+141.3099E-03
-33.1800E-03,-4.6627E-03,+141.9593E-03
-33.0500E-03,-4.4331E-03,+148.8476E-03
-32.9200E-03,-4.6843E-03,+145.7862E-03
-32.7900E-03,-4.5421E-03,+148.8476E-03
-32.6600E-03,-4.4331E-03,+148.8476E-03
-32.5300E-03,-4.6557E-03,+155.5272E-03
-32.4000E-03,-4.6843E-03,+148.8476E-03
-32.2700E-03,-4.6843E-03,+148.8476E-03
-32.1400E-03,-4.6843E-03,+148.8476E-03
-32.0100E-03,-4.6843E-03,+148.8476E-03
-31.8800E-03,-4.6055E-03,+143.6756E-03
-31.7500E-03,-4.4717E-03,+148.8476E-03
-31.6200E-03,-4.6828E-03,+156.3389E-03
-31.4900E-03,-4.7261E-03,+148.8476E-03
-31.3600E-03,-4.6843E-03,+148.8476E-03
-31.2300E-03,-4.5552E-03,+152.5121E-03
-31.1000E-03,-4.5220E-03,+151.5148E-03
-30.9700E-03,-4.4331E-03,+148.8476E-03
-30.8400E-03,-4.4416E-03,+148.8476E-03
-30.7100E-03,-4.6526E-03,+148.8476E-03
-30.5800E-03,-4.4331E-03,+141.3099E-03
-30.4500E-03,-4.2939E-03,+148.8476E-03
-30.3200E-03,-4.1818E-03,+153.4166E-03
-30.1900E-03,-4.4331E-03,+148.8476E-03
-30.0600E-03,-4.4145E-03,+149.4042E-03
-29.9300E-03,-4.1818E-03,+148.8476E-03
-29.8000E-03,-4.1818E-03,+148.8476E-03
-29.6700E-03,-4.1818E-03,+156.3853E-03
-29.5400E-03,-4.1818E-03,+156.3853E-03
-29.4100E-03,-4.1130E-03,+158.4495E-03
-29.2800E-03,-3.9306E-03,+163.0649E-03
-29.1500E-03,-3.9422E-03,+156.7332E-03
-29.0200E-03,-4.1300E-03,+163.9230E-03
